total_entities,avg_attributes_per_entity,has_unstructured_data,nested_entities_count,max_cardinality_score,expected_read_write_ratio,is_realtime_essential,data_growth_rate_gb_month,db_type,normalization_form,indexing_strategy,sharding_key
1,2.0,0,0,0,4.9388000000000005,1,9.709010000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.6963500000000002,1,7.0434,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.4116,0,7.871839999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.4564,0,3.72517,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.0156,1,9.77606,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.12125,0,0.86735,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.7739500000000001,1,9.16367,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,2.36795,0,13.07939,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,1.34735,0,1.56318,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.9183999999999999,0,3.7952000000000004,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.7536,0,9.73285,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,1.10975,0,3.4525,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.89005,0,0.86288,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.6193,0,5.92143,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.89255,0,7.7288,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.5258,0,2.2307,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.8643,0,3.2692300000000003,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,3.1140499999999998,1,14.06428,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,2.97095,0,12.170490000000001,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,3.4402999999999997,0,5.0959699999999994,relational,3nf,primary_key_index,not_required
3,1.3333333333333333,0,0,0,2.09885,0,11.508930000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.7274,0,3.1247000000000003,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.59195,0,9.79394,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.8586499999999999,0,12.75755,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.33365,0,14.512770000000002,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.7154500000000001,1,11.282449999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.0487,0,8.58704,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.296200000000001,0,7.04638,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.42455,1,9.70454,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.635,0,11.04405,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.6806,0,1.52593,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,3.5834,1,10.2916,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,2.24015,0,1.1281,relational,3nf,primary_key_index,not_required
2,3.5,0,0,0,1.23665,1,5.3001,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,0.82985,1,12.34035,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.42725,0,5.76051,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.62975,0,9.64196,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,3.5793500000000003,0,14.81673,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.3294999999999995,0,3.6476900000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.75765,0,14.15666,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.25285,0,8.80756,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.63265,0,7.2907399999999996,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7034,0,13.74989,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.7685499999999998,0,1.8492600000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.7365,0,11.73988,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.50095,0,9.4274,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.43105,0,1.5736100000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.37045,0,7.8629,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.2013499999999997,0,3.49571,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.00515,0,11.75776,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.65155,1,7.85843,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.3944,0,6.3729,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.52635,0,7.15217,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.5846,1,5.166,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.0997500000000002,1,4.31968,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.938,0,6.62471,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.1596,0,2.16663,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.2361,1,4.30925,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.67865,0,5.82905,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.6015,1,3.74752,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.9612499999999999,0,6.6187499999999995,relational,3nf,primary_key_index,not_required
3,1.3333333333333333,0,0,0,4.5333499999999995,0,2.3558600000000003,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.3958500000000003,0,14.68263,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.9741,0,5.60704,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.7687,1,1.6957900000000001,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,3.5397499999999997,0,5.164509999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.5775499999999996,0,11.69816,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.79705,0,9.74179,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,3.93215,1,3.52253,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.0631,1,3.9427100000000004,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.02225,0,4.93654,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.6746,0,2.1994100000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.95005,0,4.90227,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.3091,0,9.18751,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.78265,0,13.35057,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.18505,0,0.55147,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.7358,0,8.9506,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.90985,1,0.38161,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.6904,1,1.3784200000000002,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.8007500000000003,0,0.95526,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,1.83965,1,0.69004,relational,3nf,primary_key_index,not_required
2,5.0,0,0,0,0.73265,0,12.82758,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,0.50765,0,3.4897500000000004,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.5959999999999996,0,8.77031,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,4.7912,0,11.507439999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.08635,1,13.44146,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.2245,1,7.00764,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.2411500000000002,1,1.93121,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.68665,1,0.12533,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.98065,0,12.02894,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,3.8984,0,11.99616,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.51575,1,4.196009999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.9134499999999999,0,6.560639999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.361,0,4.95144,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.0156999999999998,0,3.00997,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.70745,0,2.8892800000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.4335500000000003,1,13.93763,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.4233000000000002,0,0.98059,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.5763,0,4.426959999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.046,0,0.88523,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.78895,0,7.42931,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,0.6278,0,1.21303,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.4763,1,4.10959,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.60645,0,8.38738,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,0.63995,0,8.12216,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,4.6463,0,10.965079999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.4414,0,4.83671,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.07465,0,13.258189999999999,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.9361,0,12.456570000000001,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.5104,0,6.97784,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.4235500000000005,0,10.15601,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.10335,1,10.048729999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.8337,0,1.0997900000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.7532500000000002,0,7.24753,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.5446999999999997,1,4.82181,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.68385,0,2.98315,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.7062500000000003,1,7.04042,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,1.72355,0,0.49783,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.6925000000000001,0,5.052759999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.72535,0,3.2796600000000002,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,1.3397,0,11.34801,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.01775,0,13.203059999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.1027000000000005,0,3.3556500000000002,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.97445,0,12.56236,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.59305,0,13.41911,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7524500000000001,0,13.410169999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.8789,0,13.42507,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.67325,0,12.23456,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.7901500000000001,0,4.556589999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.1992000000000003,0,11.999139999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.7256,0,2.86842,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.0206499999999998,0,5.967619999999999,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.6454999999999997,0,9.19198,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.966,0,11.83375,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.62255,0,12.048309999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.6689000000000003,0,4.10065,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,2.8571,0,9.56299,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.34535,0,1.7092,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.7101500000000001,0,5.4193,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.7851,0,5.49529,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.1542,0,13.07343,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.60635,0,3.0278500000000004,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.54005,0,2.44973,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.91355,0,3.4525,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.55415,0,7.2966999999999995,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.355,0,4.181109999999999,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.78455,0,4.301799999999999,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.81955,0,5.26583,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.7429000000000001,0,3.62385,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,0.78755,0,3.9859199999999997,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.7138999999999998,0,12.782879999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.2532999999999999,0,6.3848199999999995,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.68095,0,6.6113,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.5185,0,2.7432600000000003,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.36625,0,14.89272,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.186400000000001,0,2.32606,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.9638499999999999,0,13.94955,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.24655,1,9.67027,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.37675,0,1.67344,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.07255,0,3.7370900000000002,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.7275,0,2.73283,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.43625,0,10.53,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.043749999999999,0,0.84649,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.038349999999999,0,7.91207,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.2607500000000003,0,1.82989,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.3856000000000002,0,6.55021,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.6634,0,10.53149,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.52995,0,8.58555,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,4.11755,1,5.5340300000000004,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.6334500000000003,0,11.35397,relational,3nf,primary_key_index,not_required
3,1.3333333333333333,0,0,0,3.9528499999999998,0,2.4691,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.72085,0,10.57768,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.54715,0,14.45168,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.88385,0,10.28117,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.31555,0,10.15452,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.8579,0,6.91228,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.10785,1,8.36056,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.33285,0,9.1592,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.3711,0,0.75709,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,4.2620000000000005,0,7.57831,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.8096,0,14.888250000000001,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,1.3622,0,3.61044,relational,3nf,primary_key_index,not_required
5,1.6,0,0,0,1.72355,0,11.88143,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,4.75655,0,0.89864,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.7685499999999998,0,9.22029,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,0.62285,0,3.29456,relational,3nf,primary_key_index,not_required
4,1.75,0,0,0,3.5024,1,5.87822,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.6769,0,1.71516,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.20785,0,12.20774,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.4573,0,13.015320000000001,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,3.02315,0,9.54511,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,4.242649999999999,0,13.49808,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.4054,0,11.01276,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.2081999999999997,0,1.1862100000000002,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,3.2423,1,4.29733,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.8875,0,8.3099,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.8094,0,6.31926,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.44445,0,12.93188,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.7799,0,2.38417,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.3066500000000003,0,13.07492,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.3317499999999995,0,9.405050000000001,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.78625,0,12.11238,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.89965,0,14.28182,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,0.7106,0,5.608529999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.3862000000000005,0,2.76859,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,2.4809,0,1.21899,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.7339,0,14.049380000000001,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.28345,0,14.11941,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.08545,0,12.32992,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.46335,0,3.3362800000000004,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.7124,0,0.23559000000000002,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.7554,0,6.33118,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,2.3693,1,4.68771,relational,3nf,primary_key_index,not_required
4,2.25,0,0,0,4.3637,0,13.642610000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.60025,0,11.35099,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7704500000000001,0,9.33353,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,3.9398,0,0.82414,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.49565,1,5.25838,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.5603,0,7.12833,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.3846,0,1.7673100000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.7721500000000001,0,1.4439800000000003,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.8710500000000003,0,14.59174,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.76495,0,7.6692,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.1954,0,13.366959999999999,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,3.02585,0,5.7173,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.9726500000000002,0,5.99295,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.69935,0,8.22199,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.64355,0,0.11043,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.03115,0,14.19987,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.4465,0,3.60597,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.54075,0,11.90974,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.9702500000000001,0,12.916979999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.6206,0,11.435920000000001,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.5564,0,12.4223,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.50225,0,12.994459999999998,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.74875,0,10.56725,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.3565000000000005,0,1.28306,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.2967500000000003,1,9.13387,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.4792,1,1.28455,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,1.8275,0,11.404630000000001,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.89645,0,14.65581,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.8915,1,9.434849999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.8372,0,4.15131,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.1343,0,0.28923,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.59585,0,14.95381,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.75955,0,13.483179999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.63095,0,13.058530000000001,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.2157500000000003,0,7.53361,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.62155,0,12.21519,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.40665,0,1.3009400000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.50385,0,4.29137,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.51655,1,0.48292999999999997,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.2887500000000003,0,11.955929999999999,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,3.00785,1,14.34887,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.81335,0,10.10535,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.4960999999999998,0,5.149609999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.5126,1,9.74626,relational,3nf,primary_key_index,not_required
3,2.0,0,0,0,4.4338999999999995,0,12.89165,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.8537,1,7.110449999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.109,1,9.50935,relational,3nf,primary_key_index,not_required
2,3.5,0,0,0,4.9973,0,13.57258,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.80515,1,14.103019999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.3936,0,9.07576,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.3728,0,1.1042600000000002,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.6341,0,10.540429999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.7781,1,2.65088,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,2.52095,0,7.74519,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,2.7383,0,3.0278500000000004,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,1.6583,0,6.4921,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.3837,0,10.678999999999998,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.4610000000000003,0,10.57172,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,4.505,0,9.40803,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,0.6143,0,0.95824,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,1.39325,0,1.441,relational,3nf,primary_key_index,not_required
2,2.5,0,0,0,4.712000000000001,0,4.307759999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.60215,0,5.62492,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,2.7419,0,2.6404500000000004,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,0.7979,0,2.13832,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.90535,0,9.64643,relational,3nf,primary_key_index,not_required
3,1.6666666666666667,0,0,0,1.9355,0,13.726049999999999,relational,3nf,primary_key_index,not_required
2,1.0,0,0,0,0.5675,0,1.9178000000000002,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.6737,1,6.724539999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.6791,0,0.30562,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,3.1406,0,7.499339999999999,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,4.1468,0,12.84695,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.2373499999999997,0,7.721349999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,0.7254499999999999,0,11.462739999999998,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,3.7715,0,1.7673100000000002,relational,3nf,primary_key_index,not_required
1,3.0,0,0,0,3.1028000000000002,0,8.140039999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.6548,1,0.28029000000000004,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.54175,0,6.21198,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.64155,0,9.524249999999999,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.70345,0,5.59214,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,2.5745,1,12.618979999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.7357,0,3.9948600000000005,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,4.7417,0,0.5633900000000001,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.06385,0,5.56681,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.8464,0,5.082559999999999,relational,3nf,primary_key_index,not_required
3,2.6666666666666665,0,0,0,1.27355,1,11.3346,relational,3nf,primary_key_index,not_required
2,3.0,0,0,0,1.427,1,12.449119999999999,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.7733000000000003,0,7.85843,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,4.6625000000000005,1,14.631969999999999,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,2.82245,0,13.54278,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,2.9326999999999996,1,14.00021,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,0.94055,0,6.20453,relational,3nf,primary_key_index,not_required
1,2.0,0,0,0,0.76145,0,4.75625,relational,3nf,primary_key_index,not_required
2,1.5,0,0,0,3.2409499999999998,0,13.54278,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.5188,0,6.48763,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,3.6311,0,5.1213,relational,3nf,primary_key_index,not_required
3,2.3333333333333335,0,0,0,1.3991,0,5.26434,relational,3nf,primary_key_index,not_required
2,2.0,0,0,0,1.4130500000000001,0,14.29672,relational,3nf,primary_key_index,not_required
1,1.0,0,0,0,1.3397,1,1.1891900000000002,relational,3nf,primary_key_index,not_required
1,4.0,0,0,0,0.62915,0,12.318,relational,3nf,primary_key_index,not_required
